Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
506,12/31/2016,538.3,Antigua and Barbuda,,41,,20,12/31/2016,41,506,2016,94
412,12/31/2016,104.83,Bahamas,,41,,25,12/31/2016,41,412,2016,393
128,12/31/2016,0.29,Argentina,,41,,26,12/31/2016,41,128,2016,43847
6769,12/31/2016,5.26,Mexico,0,41,0,"6,769",12/31/2016,41,"6,769",2016,128632
8,12/31/2016,160,Montserrat,,41,,3,12/31/2016,41,8,2016,5
2583,12/31/2016,"1,722.00",Curaçao,0,41,0,692,12/31/2016,41,"2,583",2016,150
636,12/31/2016,557.89,Aruba,0,41,0,25,12/31/2016,41,636,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,41,0,9,12/31/2016,41,9,2016,
608,12/31/2016,9.89,Nicaragua,0,41,0,608,12/31/2016,41,608,2016,6150
2659,12/31/2016,66.64,Panama,0,41,0,494,12/31/2016,41,"2,659",2016,3990
28,12/31/2016,0.42,Paraguay,0,41,0,4,12/31/2016,41,28,2016,6725
360,12/31/2016,1.13,Peru,0,41,2,205,12/31/2016,41,360,2016,31774
33753,12/31/2016,916.95,Puerto Rico,0,41,0,"33,753",12/31/2016,41,"33,753",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,41,0,61,12/31/2016,41,331,2016,9
454,12/31/2016,873.08,Saint Kitts and Nevis,,41,,21,12/31/2016,41,454,2016,52
22,12/31/2016,129.41,Anguilla,0,41,0,7,12/31/2016,41,22,2016,17
332,12/31/2016,202.44,Saint Lucia,0,41,0,13,12/31/2016,41,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,41,0,200,12/31/2016,41,"1,780",2016,32
588,12/31/2016,576.47,Saint Vincent and the Grenadines,0,41,0,84,12/31/2016,41,588,2016,102
3022,12/31/2016,551.46,Suriname,0,41,0,622,12/31/2016,41,"3,022",2016,548
716,12/31/2016,52.45,Trinidad and Tobago,0,41,0,716,12/31/2016,41,716,2016,1365
132,12/31/2016,258.82,Turks and Caicos Islands,,41,,16,12/31/2016,41,132,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,41,0,56,12/31/2016,41,456,2016,103
61148,12/31/2016,194,Venezuela,0,41,0,0,12/31/2016,41,"61,148",2016,31519
,12/31/2016,,United States of America,,41,,,12/31/2016,-,,2016,324119
748,12/31/2016,203.81,Belize,,42,,68,12/31/2016,42,748,2016,367
745,12/31/2016,256.01,Barbados,,42,,114,12/31/2016,42,745,2016,291
225,12/31/2016,394.74,Cayman Islands,,42,,29,12/31/2016,42,225,2016,57
10574,12/31/2016,"3,831.16",French Guiana,0,42,0,48,12/31/2016,42,"10,574",2016,276
32108,12/31/2016,"6,816.99",Guadeloupe,0,42,0,28,12/31/2016,42,"32,108",2016,471
3065,12/31/2016,28.25,Haiti,0,42,0,0,12/31/2016,42,"3,065",2016,10848
31231,12/31/2016,381.33,Honduras,0,42,0,255,12/31/2016,42,"31,231",2016,8190
6832,12/31/2016,243.74,Jamaica,0,42,0,186,12/31/2016,42,"6,832",2016,2803
33,12/31/2016,4.28,Guyana,0,42,0,33,12/31/2016,42,33,2016,771
3865,12/31/2016,23.18,Guatemala,,42,,745,12/31/2016,42,"3,865",2016,16673
37538,12/31/2016,"9,479.29",Martinique,0,42,0,0,12/31/2016,42,"37,538",2016,396
7771,12/31/2016,126.44,El Salvador,0,42,0,3,12/31/2016,42,"7,771",2016,6146
433,12/31/2016,390.09,Grenada,0,42,0,101,12/31/2016,42,433,2016,111
1,12/31/2016,0.01,Cuba,0,42,25,1,12/31/2016,42,1,2016,11393
1229,12/31/2016,"1,660.81",Dominica,,42,,79,12/31/2016,42,"1,229",2016,74
5552,12/31/2016,52.14,Dominican Republic,0,42,0,336,12/31/2016,42,"5,552",2016,10649
0,12/31/2016,0,Chile,0,42,,0,12/31/2016,42,0,2016,18132
90892,12/31/2016,186.81,Colombia,0,42,0,"7,961",12/31/2016,42,"90,892",2016,48654
3428,12/31/2016,20.92,Ecuador,0,42,0,829,12/31/2016,42,"3,428",2016,16385
109,12/31/2016,320.59,Virgin Islands (UK),,42,,46,12/31/2016,42,109,2016,34
0,12/31/2016,0,Canada,0,42,143,,12/31/2016,42,0,2016,0
5803,12/31/2016,119.48,Costa Rica,0,42,2,"5,780",12/31/2016,42,"5,803",2016,4857
1095,12/31/2016,10.06,Bolivia,0,42,,131,12/31/2016,42,"1,095",2016,10888
269612,12/31/2016,128.65,Brazil,,42,,"127,344",12/31/2016,42,"269,612",2016,209568
516,12/31/2016,548.94,Antigua and Barbuda,,42,,20,12/31/2016,42,516,2016,94
419,12/31/2016,106.62,Bahamas,,42,,25,12/31/2016,42,419,2016,393
128,12/31/2016,0.29,Argentina,,42,,26,12/31/2016,42,128,2016,43847
7128,12/31/2016,5.54,Mexico,0,42,0,"7,128",12/31/2016,42,"7,128",2016,128632
8,12/31/2016,160,Montserrat,,42,,3,12/31/2016,42,8,2016,5
2858,12/31/2016,"1,905.33",Curaçao,0,42,0,802,12/31/2016,42,"2,858",2016,150
647,12/31/2016,567.54,Aruba,0,42,0,25,12/31/2016,42,647,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,42,0,9,12/31/2016,42,9,2016,
608,12/31/2016,9.89,Nicaragua,0,42,0,608,12/31/2016,42,608,2016,6150
2758,12/31/2016,69.12,Panama,0,42,0,522,12/31/2016,42,"2,758",2016,3990
28,12/31/2016,0.42,Paraguay,0,42,0,4,12/31/2016,42,28,2016,6725
436,12/31/2016,1.37,Peru,0,42,2,249,12/31/2016,42,436,2016,31774
34415,12/31/2016,934.94,Puerto Rico,0,42,0,"34,415",12/31/2016,42,"34,415",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,42,0,61,12/31/2016,42,331,2016,9
490,12/31/2016,942.31,Saint Kitts and Nevis,,42,,22,12/31/2016,42,490,2016,52
22,12/31/2016,129.41,Anguilla,0,42,0,7,12/31/2016,42,22,2016,17
332,12/31/2016,202.44,Saint Lucia,0,42,0,13,12/31/2016,42,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,42,0,200,12/31/2016,42,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,42,0,84,12/31/2016,42,589,2016,102
3025,12/31/2016,552.01,Suriname,0,42,0,622,12/31/2016,42,"3,025",2016,548
717,12/31/2016,52.53,Trinidad and Tobago,0,42,0,717,12/31/2016,42,717,2016,1365
148,12/31/2016,290.2,Turks and Caicos Islands,,42,,19,12/31/2016,42,148,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,42,0,56,12/31/2016,42,456,2016,103
61242,12/31/2016,194.3,Venezuela,0,42,0,0,12/31/2016,42,"61,242",2016,31519
,12/31/2016,,United States of America,,42,,,12/31/2016,-,,2016,324119
786,12/31/2016,214.17,Belize,,43,,71,12/31/2016,43,786,2016,367
751,12/31/2016,258.08,Barbados,,43,,117,12/31/2016,43,751,2016,291
228,12/31/2016,400,Cayman Islands,,43,,29,12/31/2016,43,228,2016,57
10636,12/31/2016,"3,853.62",French Guiana,0,43,0,48,12/31/2016,43,"10,636",2016,276
32118,12/31/2016,"6,819.11",Guadeloupe,0,43,0,28,12/31/2016,43,"32,118",2016,471
31271,12/31/2016,381.82,Honduras,0,43,0,260,12/31/2016,43,"31,271",2016,8190
6865,12/31/2016,244.92,Jamaica,0,43,0,186,12/31/2016,43,"6,865",2016,2803
33,12/31/2016,4.28,Guyana,0,43,0,33,12/31/2016,43,33,2016,771
3896,12/31/2016,23.37,Guatemala,,43,,758,12/31/2016,43,"3,896",2016,16673
37563,12/31/2016,"9,485.61",Martinique,0,43,0,0,12/31/2016,43,"37,563",2016,396
3065,12/31/2016,28.25,Haiti,0,43,0,0,12/31/2016,43,"3,065",2016,10848
7793,12/31/2016,126.8,El Salvador,0,43,0,3,12/31/2016,43,"7,793",2016,6146
441,12/31/2016,397.3,Grenada,0,43,0,109,12/31/2016,43,441,2016,111
1,12/31/2016,0.01,Cuba,0,43,25,1,12/31/2016,43,1,2016,11393
1229,12/31/2016,"1,660.81",Dominica,,43,,79,12/31/2016,43,"1,229",2016,74
5555,12/31/2016,52.16,Dominican Republic,0,43,0,336,12/31/2016,43,"5,555",2016,10649
0,12/31/2016,0,Chile,0,43,,0,12/31/2016,43,0,2016,18132
91011,12/31/2016,187.06,Colombia,0,43,0,"7,968",12/31/2016,43,"91,011",2016,48654
3439,12/31/2016,20.99,Ecuador,0,43,0,831,12/31/2016,43,"3,439",2016,16385
112,12/31/2016,329.41,Virgin Islands (UK),,43,,47,12/31/2016,43,112,2016,34
0,12/31/2016,0,Canada,0,43,143,,12/31/2016,43,0,2016,0
6088,12/31/2016,125.34,Costa Rica,0,43,2,"6,065",12/31/2016,43,"6,088",2016,4857
1100,12/31/2016,10.1,Bolivia,0,43,,132,12/31/2016,43,"1,100",2016,10888
270002,12/31/2016,128.84,Brazil,,43,,"127,488",12/31/2016,43,"270,002",2016,209568
538,12/31/2016,572.34,Antigua and Barbuda,,43,,20,12/31/2016,43,538,2016,94
426,12/31/2016,108.4,Bahamas,,43,,25,12/31/2016,43,426,2016,393
128,12/31/2016,0.29,Argentina,,43,,26,12/31/2016,43,128,2016,43847
7464,12/31/2016,5.8,Mexico,0,43,0,"7,464",12/31/2016,43,"7,464",2016,128632
8,12/31/2016,160,Montserrat,,43,,3,12/31/2016,43,8,2016,5
3228,12/31/2016,"2,152.00",Curaçao,0,43,0,968,12/31/2016,43,"3,228",2016,150
660,12/31/2016,578.95,Aruba,0,43,0,25,12/31/2016,43,660,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,43,0,9,12/31/2016,43,9,2016,
608,12/31/2016,9.89,Nicaragua,0,43,0,608,12/31/2016,43,608,2016,6150
2838,12/31/2016,71.13,Panama,0,43,0,538,12/31/2016,43,"2,838",2016,3990
30,12/31/2016,0.45,Paraguay,0,43,0,6,12/31/2016,43,30,2016,6725
499,12/31/2016,1.57,Peru,0,43,2,288,12/31/2016,43,499,2016,31774
35077,12/31/2016,952.92,Puerto Rico,0,43,0,"35,077",12/31/2016,43,"35,077",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,43,0,61,12/31/2016,43,331,2016,9
543,12/31/2016,"1,044.23",Saint Kitts and Nevis,,43,,31,12/31/2016,43,543,2016,52
23,12/31/2016,135.29,Anguilla,0,43,0,8,12/31/2016,43,23,2016,17
332,12/31/2016,202.44,Saint Lucia,0,43,0,13,12/31/2016,43,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,43,0,200,12/31/2016,43,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,43,0,84,12/31/2016,43,589,2016,102
3026,12/31/2016,552.19,Suriname,0,43,0,622,12/31/2016,43,"3,026",2016,548
720,12/31/2016,52.75,Trinidad and Tobago,0,43,0,720,12/31/2016,43,720,2016,1365
165,12/31/2016,323.53,Turks and Caicos Islands,,43,,20,12/31/2016,43,165,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,43,0,56,12/31/2016,43,456,2016,103
61338,12/31/2016,194.61,Venezuela,0,43,0,0,12/31/2016,43,"61,338",2016,31519
,12/31/2016,,United States of America,,43,,,12/31/2016,-,,2016,324119
795,12/31/2016,216.62,Belize,,44,,71,12/31/2016,44,795,2016,367
760,12/31/2016,261.17,Barbados,,44,,120,12/31/2016,44,760,2016,291
229,12/31/2016,401.75,Cayman Islands,,44,,29,12/31/2016,44,229,2016,57
10659,12/31/2016,"3,861.96",French Guiana,0,44,0,48,12/31/2016,44,"10,659",2016,276
32140,12/31/2016,"6,823.78",Guadeloupe,0,44,0,28,12/31/2016,44,"32,140",2016,471
31306,12/31/2016,382.25,Honduras,0,44,0,260,12/31/2016,44,"31,306",2016,8190
6886,12/31/2016,245.67,Jamaica,0,44,0,186,12/31/2016,44,"6,886",2016,2803
33,12/31/2016,4.28,Guyana,0,44,0,33,12/31/2016,44,33,2016,771
3921,12/31/2016,23.52,Guatemala,,44,,762,12/31/2016,44,"3,921",2016,16673
37588,12/31/2016,"9,491.92",Martinique,0,44,0,0,12/31/2016,44,"37,588",2016,396
3065,12/31/2016,28.25,Haiti,0,44,0,0,12/31/2016,44,"3,065",2016,10848
7803,12/31/2016,126.96,El Salvador,0,44,0,3,12/31/2016,44,"7,803",2016,6146
441,12/31/2016,397.3,Grenada,0,44,0,109,12/31/2016,44,441,2016,111
1,12/31/2016,0.01,Cuba,0,44,25,1,12/31/2016,44,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,44,,79,12/31/2016,44,"1,233",2016,74
5559,12/31/2016,52.2,Dominican Republic,0,44,0,336,12/31/2016,44,"5,559",2016,10649
0,12/31/2016,0,Chile,0,44,,0,12/31/2016,44,0,2016,18132
91142,12/31/2016,187.33,Colombia,0,44,0,"7,991",12/31/2016,44,"91,142",2016,48654
3446,12/31/2016,21.03,Ecuador,0,44,0,833,12/31/2016,44,"3,446",2016,16385
118,12/31/2016,347.06,Virgin Islands (UK),,44,,49,12/31/2016,44,118,2016,34
0,12/31/2016,0,Canada,0,44,143,,12/31/2016,44,0,2016,0
6350,12/31/2016,130.74,Costa Rica,0,44,2,"6,327",12/31/2016,44,"6,350",2016,4857
1110,12/31/2016,10.19,Bolivia,0,44,,136,12/31/2016,44,"1,110",2016,10888
270409,12/31/2016,129.03,Brazil,,44,,"127,614",12/31/2016,44,"270,409",2016,209568
545,12/31/2016,579.79,Antigua and Barbuda,,44,,20,12/31/2016,44,545,2016,94
433,12/31/2016,110.18,Bahamas,,44,,25,12/31/2016,44,433,2016,393
128,12/31/2016,0.29,Argentina,,44,,26,12/31/2016,44,128,2016,43847
7712,12/31/2016,6,Mexico,0,44,0,"7,712",12/31/2016,44,"7,712",2016,128632
10,12/31/2016,200,Montserrat,,44,,4,12/31/2016,44,10,2016,5
3708,12/31/2016,"2,472.00",Curaçao,0,44,0,"1,131",12/31/2016,44,"3,708",2016,150
669,12/31/2016,586.84,Aruba,0,44,0,25,12/31/2016,44,669,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,44,0,9,12/31/2016,44,9,2016,
608,12/31/2016,9.89,Nicaragua,0,44,0,608,12/31/2016,44,608,2016,6150
2911,12/31/2016,72.96,Panama,0,44,0,555,12/31/2016,44,"2,911",2016,3990
30,12/31/2016,0.45,Paraguay,0,44,0,6,12/31/2016,44,30,2016,6725
649,12/31/2016,2.04,Peru,0,44,2,385,12/31/2016,44,649,2016,31774
35526,12/31/2016,965.12,Puerto Rico,0,44,0,"35,526",12/31/2016,44,"35,526",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,44,0,61,12/31/2016,44,331,2016,9
559,12/31/2016,"1,075.00",Saint Kitts and Nevis,,44,,31,12/31/2016,44,559,2016,52
24,12/31/2016,141.18,Anguilla,0,44,0,8,12/31/2016,44,24,2016,17
332,12/31/2016,202.44,Saint Lucia,0,44,0,13,12/31/2016,44,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,44,0,200,12/31/2016,44,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,44,0,84,12/31/2016,44,589,2016,102
3026,12/31/2016,552.19,Suriname,0,44,0,622,12/31/2016,44,"3,026",2016,548
720,12/31/2016,52.75,Trinidad and Tobago,0,44,0,720,12/31/2016,44,720,2016,1365
168,12/31/2016,329.41,Turks and Caicos Islands,,44,,20,12/31/2016,44,168,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,44,0,56,12/31/2016,44,456,2016,103
61397,12/31/2016,194.79,Venezuela,0,44,0,0,12/31/2016,44,"61,397",2016,31519
,12/31/2016,,United States of America,,44,,,12/31/2016,-,,2016,324119
812,12/31/2016,221.25,Belize,,45,,72,12/31/2016,45,812,2016,367
768,12/31/2016,263.92,Barbados,,45,,128,12/31/2016,45,768,2016,291
10673,12/31/2016,"3,867.03",French Guiana,0,45,0,48,12/31/2016,45,"10,673",2016,276
32147,12/31/2016,"6,825.27",Guadeloupe,0,45,0,28,12/31/2016,45,"32,147",2016,471
31342,12/31/2016,382.69,Honduras,0,45,0,260,12/31/2016,45,"31,342",2016,8190
6910,12/31/2016,246.52,Jamaica,0,45,0,186,12/31/2016,45,"6,910",2016,2803
33,12/31/2016,4.28,Guyana,0,45,0,33,12/31/2016,45,33,2016,771
3940,12/31/2016,23.63,Guatemala,,45,,768,12/31/2016,45,"3,940",2016,16673
37600,12/31/2016,"9,494.95",Martinique,0,45,0,0,12/31/2016,45,"37,600",2016,396
3065,12/31/2016,28.25,Haiti,0,45,0,0,12/31/2016,45,"3,065",2016,10848
7815,12/31/2016,127.16,El Salvador,0,45,0,3,12/31/2016,45,"7,815",2016,6146
441,12/31/2016,397.3,Grenada,0,45,0,109,12/31/2016,45,441,2016,111
1,12/31/2016,0.01,Cuba,0,45,25,1,12/31/2016,45,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,45,,79,12/31/2016,45,"1,233",2016,74
5562,12/31/2016,52.23,Dominican Republic,0,45,0,336,12/31/2016,45,"5,562",2016,10649
0,12/31/2016,0,Chile,0,45,,0,12/31/2016,45,0,2016,18132
91233,12/31/2016,187.51,Colombia,0,45,0,"7,994",12/31/2016,45,"91,233",2016,48654
3462,12/31/2016,21.13,Ecuador,0,45,0,841,12/31/2016,45,"3,462",2016,16385
127,12/31/2016,373.53,Virgin Islands (UK),,45,,53,12/31/2016,45,127,2016,34
0,12/31/2016,0,Canada,0,45,143,,12/31/2016,45,0,2016,0
6578,12/31/2016,135.43,Costa Rica,0,45,2,"6,555",12/31/2016,45,"6,578",2016,4857
1129,12/31/2016,10.37,Bolivia,0,45,,142,12/31/2016,45,"1,129",2016,10888
270856,12/31/2016,129.24,Brazil,,45,,"127,768",12/31/2016,45,"270,856",2016,209568
230,12/31/2016,403.51,Cayman Islands,,45,,29,12/31/2016,45,230,2016,57
548,12/31/2016,582.98,Antigua and Barbuda,,45,,20,12/31/2016,45,548,2016,94
439,12/31/2016,111.7,Bahamas,,45,,25,12/31/2016,45,439,2016,393
128,12/31/2016,0.29,Argentina,,45,,26,12/31/2016,45,128,2016,43847
8005,12/31/2016,6.22,Mexico,0,45,0,"8,005",12/31/2016,45,"8,005",2016,128632
10,12/31/2016,200,Montserrat,,45,,4,12/31/2016,45,10,2016,5
4266,12/31/2016,"2,844.00",Curaçao,0,45,0,"1,336",12/31/2016,45,"4,266",2016,150
681,12/31/2016,597.37,Aruba,0,45,0,26,12/31/2016,45,681,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,45,0,9,12/31/2016,45,9,2016,
608,12/31/2016,9.89,Nicaragua,0,45,0,608,12/31/2016,45,608,2016,6150
3025,12/31/2016,75.81,Panama,0,45,0,583,12/31/2016,45,"3,025",2016,3990
30,12/31/2016,0.45,Paraguay,0,45,0,6,12/31/2016,45,30,2016,6725
874,12/31/2016,2.75,Peru,0,45,2,485,12/31/2016,45,874,2016,31774
36002,12/31/2016,978.05,Puerto Rico,0,45,0,"36,002",12/31/2016,45,"36,002",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,45,0,61,12/31/2016,45,331,2016,9
571,12/31/2016,"1,098.08",Saint Kitts and Nevis,,45,,31,12/31/2016,45,571,2016,52
27,12/31/2016,158.82,Anguilla,0,45,0,11,12/31/2016,45,27,2016,17
332,12/31/2016,202.44,Saint Lucia,0,45,0,13,12/31/2016,45,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,45,0,200,12/31/2016,45,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,45,0,84,12/31/2016,45,589,2016,102
3027,12/31/2016,552.37,Suriname,0,45,0,622,12/31/2016,45,"3,027",2016,548
720,12/31/2016,52.75,Trinidad and Tobago,0,45,0,720,12/31/2016,45,720,2016,1365
173,12/31/2016,339.22,Turks and Caicos Islands,,45,,20,12/31/2016,45,173,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,45,0,56,12/31/2016,45,456,2016,103
61453,12/31/2016,194.97,Venezuela,0,45,0,0,12/31/2016,45,"61,453",2016,31519
,12/31/2016,,United States of America,,45,,,12/31/2016,-,,2016,324119
549,12/31/2016,584.04,Antigua and Barbuda,,46,,20,12/31/2016,46,549,2016,94
822,12/31/2016,223.98,Belize,,46,,72,12/31/2016,46,822,2016,367
10718,12/31/2016,"3,883.33",French Guiana,0,46,0,48,12/31/2016,46,"10,718",2016,276
32166,12/31/2016,"6,829.30",Guadeloupe,0,46,0,28,12/31/2016,46,"32,166",2016,471
31386,12/31/2016,383.22,Honduras,0,46,0,260,12/31/2016,46,"31,386",2016,8190
6924,12/31/2016,247.02,Jamaica,0,46,0,186,12/31/2016,46,"6,924",2016,2803
33,12/31/2016,4.28,Guyana,0,46,0,33,12/31/2016,46,33,2016,771
3966,12/31/2016,23.79,Guatemala,,46,,774,12/31/2016,46,"3,966",2016,16673
37621,12/31/2016,"9,500.25",Martinique,0,46,0,0,12/31/2016,46,"37,621",2016,396
3065,12/31/2016,28.25,Haiti,0,46,0,0,12/31/2016,46,"3,065",2016,10848
7827,12/31/2016,127.35,El Salvador,0,46,0,3,12/31/2016,46,"7,827",2016,6146
442,12/31/2016,398.2,Grenada,0,46,0,110,12/31/2016,46,442,2016,111
1,12/31/2016,0.01,Cuba,0,46,25,1,12/31/2016,46,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,46,,79,12/31/2016,46,"1,233",2016,74
5565,12/31/2016,52.26,Dominican Republic,0,46,0,336,12/31/2016,46,"5,565",2016,10649
0,12/31/2016,0,Chile,0,46,,0,12/31/2016,46,0,2016,18132
91342,12/31/2016,187.74,Colombia,0,46,0,"8,017",12/31/2016,46,"91,342",2016,48654
3479,12/31/2016,21.23,Ecuador,0,46,0,853,12/31/2016,46,"3,479",2016,16385
127,12/31/2016,373.53,Virgin Islands (UK),,46,,53,12/31/2016,46,127,2016,34
0,12/31/2016,0,Canada,0,46,143,,12/31/2016,46,0,2016,0
6767,12/31/2016,139.32,Costa Rica,0,46,2,"6,744",12/31/2016,46,"6,767",2016,4857
772,12/31/2016,265.29,Barbados,,46,,130,12/31/2016,46,772,2016,291
1166,12/31/2016,10.71,Bolivia,0,46,,149,12/31/2016,46,"1,166",2016,10888
271265,12/31/2016,129.44,Brazil,,46,,"127,910",12/31/2016,46,"271,265",2016,209568
233,12/31/2016,408.77,Cayman Islands,,46,,30,12/31/2016,46,233,2016,57
440,12/31/2016,111.96,Bahamas,,46,,25,12/31/2016,46,440,2016,393
128,12/31/2016,0.29,Argentina,,46,,26,12/31/2016,46,128,2016,43847
8199,12/31/2016,6.37,Mexico,0,46,0,"8,199",12/31/2016,46,"8,199",2016,128632
11,12/31/2016,220,Montserrat,,46,,5,12/31/2016,46,11,2016,5
4735,12/31/2016,"3,156.67",Curaçao,0,46,0,"1,507",12/31/2016,46,"4,735",2016,150
689,12/31/2016,604.39,Aruba,0,46,0,26,12/31/2016,46,689,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,46,0,9,12/31/2016,46,9,2016,
608,12/31/2016,9.89,Nicaragua,0,46,0,608,12/31/2016,46,608,2016,6150
3145,12/31/2016,78.82,Panama,0,46,0,608,12/31/2016,46,"3,145",2016,3990
30,12/31/2016,0.45,Paraguay,0,46,0,6,12/31/2016,46,30,2016,6725
1006,12/31/2016,3.17,Peru,0,46,2,550,12/31/2016,46,"1,006",2016,31774
36320,12/31/2016,986.69,Puerto Rico,0,46,0,"36,320",12/31/2016,46,"36,320",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,46,0,61,12/31/2016,46,331,2016,9
577,12/31/2016,"1,109.62",Saint Kitts and Nevis,,46,,31,12/31/2016,46,577,2016,52
29,12/31/2016,170.59,Anguilla,0,46,0,13,12/31/2016,46,29,2016,17
332,12/31/2016,202.44,Saint Lucia,0,46,0,13,12/31/2016,46,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,46,0,200,12/31/2016,46,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,46,0,84,12/31/2016,46,589,2016,102
3027,12/31/2016,552.37,Suriname,0,46,0,622,12/31/2016,46,"3,027",2016,548
721,12/31/2016,52.82,Trinidad and Tobago,0,46,0,721,12/31/2016,46,721,2016,1365
182,12/31/2016,356.86,Turks and Caicos Islands,,46,,21,12/31/2016,46,182,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,46,0,56,12/31/2016,46,456,2016,103
61490,12/31/2016,195.09,Venezuela,0,46,0,0,12/31/2016,46,"61,490",2016,31519
,12/31/2016,,United States of America,,46,,,12/31/2016,-,,2016,324119
562,12/31/2016,597.87,Antigua and Barbuda,,47,,25,12/31/2016,47,562,2016,94
827,12/31/2016,225.34,Belize,,47,,72,12/31/2016,47,827,2016,367
10733,12/31/2016,"3,888.77",French Guiana,0,47,0,48,12/31/2016,47,"10,733",2016,276
32221,12/31/2016,"6,840.98",Guadeloupe,0,47,0,28,12/31/2016,47,"32,221",2016,471
31400,12/31/2016,383.39,Honduras,0,47,0,260,12/31/2016,47,"31,400",2016,8190
6935,12/31/2016,247.41,Jamaica,0,47,0,186,12/31/2016,47,"6,935",2016,2803
33,12/31/2016,4.28,Guyana,0,47,0,33,12/31/2016,47,33,2016,771
3980,12/31/2016,23.87,Guatemala,,47,,777,12/31/2016,47,"3,980",2016,16673
37637,12/31/2016,"9,504.29",Martinique,0,47,0,0,12/31/2016,47,"37,637",2016,396
3065,12/31/2016,28.25,Haiti,0,47,0,0,12/31/2016,47,"3,065",2016,10848
7836,12/31/2016,127.5,El Salvador,0,47,0,3,12/31/2016,47,"7,836",2016,6146
444,12/31/2016,400,Grenada,0,47,0,112,12/31/2016,47,444,2016,111
1,12/31/2016,0.01,Cuba,0,47,25,1,12/31/2016,47,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,47,,79,12/31/2016,47,"1,233",2016,74
5567,12/31/2016,52.28,Dominican Republic,0,47,0,336,12/31/2016,47,"5,567",2016,10649
0,12/31/2016,0,Chile,0,47,,0,12/31/2016,47,0,2016,18132
91418,12/31/2016,187.89,Colombia,0,47,0,"8,017",12/31/2016,47,"91,418",2016,48654
3494,12/31/2016,21.32,Ecuador,0,47,0,860,12/31/2016,47,"3,494",2016,16385
127,12/31/2016,373.53,Virgin Islands (UK),,47,,53,12/31/2016,47,127,2016,34
0,12/31/2016,0,Canada,0,47,143,,12/31/2016,47,0,2016,0
6981,12/31/2016,143.73,Costa Rica,0,47,2,"6,958",12/31/2016,47,"6,981",2016,4857
775,12/31/2016,266.32,Barbados,,47,,132,12/31/2016,47,775,2016,291
1227,12/31/2016,11.27,Bolivia,0,47,,159,12/31/2016,47,"1,227",2016,10888
271732,12/31/2016,129.66,Brazil,,47,,"128,060",12/31/2016,47,"271,732",2016,209568
235,12/31/2016,412.28,Cayman Islands,,47,,30,12/31/2016,47,235,2016,57
442,12/31/2016,112.47,Bahamas,,47,,25,12/31/2016,47,442,2016,393
128,12/31/2016,0.29,Argentina,,47,,26,12/31/2016,47,128,2016,43847
8322,12/31/2016,6.47,Mexico,0,47,0,"8,322",12/31/2016,47,"8,322",2016,128632
11,12/31/2016,220,Montserrat,,47,,5,12/31/2016,47,11,2016,5
5142,12/31/2016,"3,428.00",Curaçao,0,47,0,"1,633",12/31/2016,47,"5,142",2016,150
700,12/31/2016,614.04,Aruba,0,47,0,26,12/31/2016,47,700,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,47,0,9,12/31/2016,47,9,2016,
