Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
0,1/2/2016,0,Belize,0,15,0,0,1/2/2016,15,0,2015,348
0,1/2/2016,0,Bolivia,0,15,0,0,1/2/2016,15,0,2015,11025
0,1/2/2016,0,Curaçao,0,15,0,0,1/2/2016,15,0,2015,150
0,1/2/2016,0,Mexico,0,15,0,0,1/2/2016,15,0,2015,125236
0,1/2/2016,0,Aruba,0,15,0,0,1/2/2016,15,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,15,0,0,1/2/2016,15,0,2015,
0,1/2/2016,0,Nicaragua,0,15,0,0,1/2/2016,15,0,2015,6257
21,1/2/2016,0.53,Panama,0,15,0,21,1/2/2016,15,21,2015,3988
0,1/2/2016,0,Paraguay,0,15,0,0,1/2/2016,15,0,2015,7033
0,1/2/2016,0,Peru,0,15,0,0,1/2/2016,15,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,15,0,0,1/2/2016,15,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,15,0,0,1/2/2016,15,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,15,,0,1/2/2016,15,0,2015,52
0,1/2/2016,0,Anguilla,0,15,0,0,1/2/2016,15,0,2015,16
0,1/2/2016,0,Saint Lucia,0,15,0,0,1/2/2016,15,0,2015,164
0,1/2/2016,0,Saint Martin,0,15,0,0,1/2/2016,15,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,15,0,0,1/2/2016,15,0,2015,103
71,1/2/2016,12.96,Suriname,0,15,0,11,1/2/2016,15,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,15,0,0,1/2/2016,15,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,15,,0,1/2/2016,15,0,2015,50
0,1/2/2016,0,United States of America,0,15,,0,1/2/2016,15,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,15,0,0,1/2/2016,15,0,2015,104
0,1/2/2016,0,Venezuela,0,15,0,0,1/2/2016,15,0,2015,31293
,12/29/2018,,Barbados,,15,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,15,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Argentina,0,16,0,0,1/2/2016,16,0,2015,42155
0,1/2/2016,0,Cuba,0,16,0,0,1/2/2016,16,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,16,0,0,1/2/2016,16,976,2015,6426
0,1/2/2016,0,Guyana,0,16,0,0,1/2/2016,16,0,2015,808
0,1/2/2016,0,Jamaica,0,16,0,0,1/2/2016,16,0,2015,2813
0,1/2/2016,0,Martinique,0,16,0,0,1/2/2016,16,0,2015,406
0,1/2/2016,0,Haiti,0,16,0,0,1/2/2016,16,0,2015,10604
0,1/2/2016,0,Honduras,0,16,0,0,1/2/2016,16,0,2015,8424
0,1/2/2016,0,French Guiana,0,16,0,0,1/2/2016,16,0,2015,262
0,1/2/2016,0,Grenada,0,16,0,0,1/2/2016,16,0,2015,111
0,1/2/2016,0,Guadeloupe,0,16,0,0,1/2/2016,16,0,2015,470
0,1/2/2016,0,Dominica,0,16,0,0,1/2/2016,16,0,2015,74
0,1/2/2016,0,Dominican Republic,0,16,0,0,1/2/2016,16,0,2015,10652
0,1/2/2016,0,Ecuador,0,16,0,0,1/2/2016,16,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,16,0,183,1/2/2016,16,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,16,0,0,1/2/2016,16,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,16,,0,1/2/2016,16,0,2015,33
0,1/2/2016,0,Canada,0,16,0,,1/2/2016,16,0,2015,0
1428,1/2/2016,0.7,Brazil,0,16,0,157,1/2/2016,16,"1,428",2015,203657
0,1/2/2016,0,Belize,0,16,0,0,1/2/2016,16,0,2015,348
0,1/2/2016,0,Bolivia,0,16,0,0,1/2/2016,16,0,2015,11025
0,1/2/2016,0,Virgin Islands (UK),,16,,0,1/2/2016,16,0,2015,33
0,1/2/2016,0,Curaçao,0,16,0,0,1/2/2016,16,0,2015,150
0,1/2/2016,0,Mexico,0,16,0,0,1/2/2016,16,0,2015,125236
0,1/2/2016,0,Aruba,0,16,0,0,1/2/2016,16,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,16,0,0,1/2/2016,16,0,2015,
0,1/2/2016,0,Nicaragua,0,16,0,0,1/2/2016,16,0,2015,6257
21,1/2/2016,0.53,Panama,0,16,0,21,1/2/2016,16,21,2015,3988
0,1/2/2016,0,Paraguay,0,16,0,0,1/2/2016,16,0,2015,7033
0,1/2/2016,0,Peru,0,16,0,0,1/2/2016,16,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,16,0,0,1/2/2016,16,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,16,0,0,1/2/2016,16,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,16,,0,1/2/2016,16,0,2015,52
0,1/2/2016,0,Anguilla,0,16,0,0,1/2/2016,16,0,2015,16
0,1/2/2016,0,Saint Lucia,0,16,0,0,1/2/2016,16,0,2015,164
0,1/2/2016,0,Saint Martin,0,16,0,0,1/2/2016,16,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,16,0,0,1/2/2016,16,0,2015,103
71,1/2/2016,12.96,Suriname,0,16,0,11,1/2/2016,16,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,16,0,0,1/2/2016,16,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,16,,0,1/2/2016,16,0,2015,50
0,1/2/2016,0,United States of America,0,16,,0,1/2/2016,16,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,16,0,0,1/2/2016,16,0,2015,104
0,1/2/2016,0,Venezuela,0,16,0,0,1/2/2016,16,0,2015,31293
,12/29/2018,,Barbados,,16,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,16,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Argentina,0,17,0,0,1/2/2016,17,0,2015,42155
0,1/2/2016,0,Cuba,0,17,0,0,1/2/2016,17,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,17,0,0,1/2/2016,17,976,2015,6426
0,1/2/2016,0,Guyana,0,17,0,0,1/2/2016,17,0,2015,808
0,1/2/2016,0,Jamaica,0,17,0,0,1/2/2016,17,0,2015,2813
0,1/2/2016,0,Martinique,0,17,0,0,1/2/2016,17,0,2015,406
0,1/2/2016,0,Haiti,0,17,0,0,1/2/2016,17,0,2015,10604
0,1/2/2016,0,Honduras,0,17,0,0,1/2/2016,17,0,2015,8424
0,1/2/2016,0,French Guiana,0,17,0,0,1/2/2016,17,0,2015,262
0,1/2/2016,0,Grenada,0,17,0,0,1/2/2016,17,0,2015,111
0,1/2/2016,0,Guadeloupe,0,17,0,0,1/2/2016,17,0,2015,470
0,1/2/2016,0,Dominica,0,17,0,0,1/2/2016,17,0,2015,74
0,1/2/2016,0,Dominican Republic,0,17,0,0,1/2/2016,17,0,2015,10652
0,1/2/2016,0,Ecuador,0,17,0,0,1/2/2016,17,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,17,0,183,1/2/2016,17,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,17,0,0,1/2/2016,17,0,2015,5002
0,1/2/2016,0,Canada,0,17,0,,1/2/2016,17,0,2015,0
1844,1/2/2016,0.91,Brazil,0,17,0,186,1/2/2016,17,"1,844",2015,203657
0,1/2/2016,0,Belize,0,17,0,0,1/2/2016,17,0,2015,348
0,1/2/2016,0,Bolivia,0,17,0,0,1/2/2016,17,0,2015,11025
0,1/2/2016,0,Virgin Islands (UK),,17,,0,1/2/2016,17,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,17,,0,1/2/2016,17,0,2015,33
0,1/2/2016,0,Curaçao,0,17,0,0,1/2/2016,17,0,2015,150
0,1/2/2016,0,Mexico,0,17,0,0,1/2/2016,17,0,2015,125236
0,1/2/2016,0,Aruba,0,17,0,0,1/2/2016,17,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,17,0,0,1/2/2016,17,0,2015,
0,1/2/2016,0,Nicaragua,0,17,0,0,1/2/2016,17,0,2015,6257
21,1/2/2016,0.53,Panama,0,17,0,21,1/2/2016,17,21,2015,3988
0,1/2/2016,0,Paraguay,0,17,0,0,1/2/2016,17,0,2015,7033
0,1/2/2016,0,Peru,0,17,0,0,1/2/2016,17,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,17,0,0,1/2/2016,17,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,17,0,0,1/2/2016,17,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,17,,0,1/2/2016,17,0,2015,52
0,1/2/2016,0,Anguilla,0,17,0,0,1/2/2016,17,0,2015,16
0,1/2/2016,0,Saint Lucia,0,17,0,0,1/2/2016,17,0,2015,164
0,1/2/2016,0,Saint Martin,0,17,0,0,1/2/2016,17,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,17,0,0,1/2/2016,17,0,2015,103
71,1/2/2016,12.96,Suriname,0,17,0,11,1/2/2016,17,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,17,0,0,1/2/2016,17,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,17,,0,1/2/2016,17,0,2015,50
0,1/2/2016,0,United States of America,0,17,,0,1/2/2016,17,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,17,0,0,1/2/2016,17,0,2015,104
0,1/2/2016,0,Venezuela,0,17,0,0,1/2/2016,17,0,2015,31293
,12/29/2018,,Barbados,,17,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,17,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Argentina,0,18,0,0,1/2/2016,18,0,2015,42155
0,1/2/2016,0,Cuba,0,18,0,0,1/2/2016,18,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,18,0,0,1/2/2016,18,976,2015,6426
0,1/2/2016,0,Guyana,0,18,0,0,1/2/2016,18,0,2015,808
0,1/2/2016,0,Jamaica,0,18,0,0,1/2/2016,18,0,2015,2813
0,1/2/2016,0,Martinique,0,18,0,0,1/2/2016,18,0,2015,406
0,1/2/2016,0,Haiti,0,18,0,0,1/2/2016,18,0,2015,10604
0,1/2/2016,0,Honduras,0,18,0,0,1/2/2016,18,0,2015,8424
0,1/2/2016,0,French Guiana,0,18,0,0,1/2/2016,18,0,2015,262
0,1/2/2016,0,Grenada,0,18,0,0,1/2/2016,18,0,2015,111
0,1/2/2016,0,Guadeloupe,0,18,0,0,1/2/2016,18,0,2015,470
0,1/2/2016,0,Dominica,0,18,0,0,1/2/2016,18,0,2015,74
0,1/2/2016,0,Dominican Republic,0,18,0,0,1/2/2016,18,0,2015,10652
0,1/2/2016,0,Ecuador,0,18,0,0,1/2/2016,18,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,18,0,183,1/2/2016,18,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,18,0,0,1/2/2016,18,0,2015,5002
0,1/2/2016,0,Canada,0,18,0,,1/2/2016,18,0,2015,0
2581,1/2/2016,1.27,Brazil,0,18,0,258,1/2/2016,18,"2,581",2015,203657
0,1/2/2016,0,Belize,0,18,0,0,1/2/2016,18,0,2015,348
0,1/2/2016,0,Bolivia,0,18,0,0,1/2/2016,18,0,2015,11025
0,1/2/2016,0,Virgin Islands (UK),,18,,0,1/2/2016,18,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,18,,0,1/2/2016,18,0,2015,33
0,1/2/2016,0,Curaçao,0,18,0,0,1/2/2016,18,0,2015,150
0,1/2/2016,0,Mexico,0,18,0,0,1/2/2016,18,0,2015,125236
0,1/2/2016,0,Aruba,0,18,0,0,1/2/2016,18,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,18,0,0,1/2/2016,18,0,2015,
0,1/2/2016,0,Nicaragua,0,18,0,0,1/2/2016,18,0,2015,6257
21,1/2/2016,0.53,Panama,0,18,0,21,1/2/2016,18,21,2015,3988
0,1/2/2016,0,Paraguay,0,18,0,0,1/2/2016,18,0,2015,7033
0,1/2/2016,0,Peru,0,18,0,0,1/2/2016,18,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,18,0,0,1/2/2016,18,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,18,0,0,1/2/2016,18,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,18,,0,1/2/2016,18,0,2015,52
0,1/2/2016,0,Anguilla,0,18,0,0,1/2/2016,18,0,2015,16
0,1/2/2016,0,Saint Lucia,0,18,0,0,1/2/2016,18,0,2015,164
0,1/2/2016,0,Saint Martin,0,18,0,0,1/2/2016,18,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,18,0,0,1/2/2016,18,0,2015,103
71,1/2/2016,12.96,Suriname,0,18,0,11,1/2/2016,18,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,18,0,0,1/2/2016,18,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,18,,0,1/2/2016,18,0,2015,50
0,1/2/2016,0,United States of America,0,18,,0,1/2/2016,18,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,18,0,0,1/2/2016,18,0,2015,104
0,1/2/2016,0,Venezuela,0,18,0,0,1/2/2016,18,0,2015,31293
,12/29/2018,,Barbados,,18,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,18,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Argentina,0,19,0,0,1/2/2016,19,0,2015,42155
0,1/2/2016,0,Cuba,0,19,0,0,1/2/2016,19,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,19,0,0,1/2/2016,19,976,2015,6426
0,1/2/2016,0,Jamaica,0,19,0,0,1/2/2016,19,0,2015,2813
0,1/2/2016,0,Martinique,0,19,0,0,1/2/2016,19,0,2015,406
0,1/2/2016,0,Guyana,0,19,0,0,1/2/2016,19,0,2015,808
0,1/2/2016,0,Haiti,0,19,0,0,1/2/2016,19,0,2015,10604
0,1/2/2016,0,Honduras,0,19,0,0,1/2/2016,19,0,2015,8424
0,1/2/2016,0,French Guiana,0,19,0,0,1/2/2016,19,0,2015,262
0,1/2/2016,0,Grenada,0,19,0,0,1/2/2016,19,0,2015,111
0,1/2/2016,0,Guadeloupe,0,19,0,0,1/2/2016,19,0,2015,470
0,1/2/2016,0,Dominica,0,19,0,0,1/2/2016,19,0,2015,74
0,1/2/2016,0,Dominican Republic,0,19,0,0,1/2/2016,19,0,2015,10652
0,1/2/2016,0,Ecuador,0,19,0,0,1/2/2016,19,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,19,0,183,1/2/2016,19,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,19,0,0,1/2/2016,19,0,2015,5002
0,1/2/2016,0,Canada,0,19,0,,1/2/2016,19,0,2015,0
3435,1/2/2016,1.69,Brazil,0,19,0,351,1/2/2016,19,"3,435",2015,203657
0,1/2/2016,0,Belize,0,19,0,0,1/2/2016,19,0,2015,348
0,1/2/2016,0,Bolivia,0,19,0,0,1/2/2016,19,0,2015,11025
0,1/2/2016,0,Virgin Islands (UK),,19,,0,1/2/2016,19,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,19,,0,1/2/2016,19,0,2015,33
0,1/2/2016,0,Curaçao,0,19,0,0,1/2/2016,19,0,2015,150
0,1/2/2016,0,Mexico,0,19,0,0,1/2/2016,19,0,2015,125236
0,1/2/2016,0,Aruba,0,19,0,0,1/2/2016,19,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,19,0,0,1/2/2016,19,0,2015,
0,1/2/2016,0,Nicaragua,0,19,0,0,1/2/2016,19,0,2015,6257
21,1/2/2016,0.53,Panama,0,19,0,21,1/2/2016,19,21,2015,3988
0,1/2/2016,0,Paraguay,0,19,0,0,1/2/2016,19,0,2015,7033
0,1/2/2016,0,Peru,0,19,0,0,1/2/2016,19,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,19,0,0,1/2/2016,19,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,19,0,0,1/2/2016,19,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,19,,0,1/2/2016,19,0,2015,52
0,1/2/2016,0,Anguilla,0,19,0,0,1/2/2016,19,0,2015,16
0,1/2/2016,0,Saint Lucia,0,19,0,0,1/2/2016,19,0,2015,164
0,1/2/2016,0,Saint Martin,0,19,0,0,1/2/2016,19,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,19,0,0,1/2/2016,19,0,2015,103
71,1/2/2016,12.96,Suriname,0,19,0,11,1/2/2016,19,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,19,0,0,1/2/2016,19,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,19,,0,1/2/2016,19,0,2015,50
0,1/2/2016,0,United States of America,0,19,,0,1/2/2016,19,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,19,0,0,1/2/2016,19,0,2015,104
0,1/2/2016,0,Venezuela,0,19,0,0,1/2/2016,19,0,2015,31293
,12/29/2018,,Barbados,,19,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,19,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,20,0,0,1/2/2016,20,0,2015,11025
0,1/2/2016,0,Argentina,0,20,0,0,1/2/2016,20,0,2015,42155
0,1/2/2016,0,Cuba,0,20,0,0,1/2/2016,20,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,20,0,0,1/2/2016,20,976,2015,6426
0,1/2/2016,0,Jamaica,0,20,0,0,1/2/2016,20,0,2015,2813
0,1/2/2016,0,Martinique,0,20,0,0,1/2/2016,20,0,2015,406
0,1/2/2016,0,Guyana,0,20,0,0,1/2/2016,20,0,2015,808
0,1/2/2016,0,Haiti,0,20,0,0,1/2/2016,20,0,2015,10604
0,1/2/2016,0,Honduras,0,20,0,0,1/2/2016,20,0,2015,8424
0,1/2/2016,0,French Guiana,0,20,0,0,1/2/2016,20,0,2015,262
0,1/2/2016,0,Grenada,0,20,0,0,1/2/2016,20,0,2015,111
0,1/2/2016,0,Guadeloupe,0,20,0,0,1/2/2016,20,0,2015,470
0,1/2/2016,0,Dominica,0,20,0,0,1/2/2016,20,0,2015,74
0,1/2/2016,0,Dominican Republic,0,20,0,0,1/2/2016,20,0,2015,10652
0,1/2/2016,0,Ecuador,0,20,0,0,1/2/2016,20,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,20,0,183,1/2/2016,20,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,20,0,0,1/2/2016,20,0,2015,5002
0,1/2/2016,0,Canada,0,20,0,,1/2/2016,20,0,2015,0
4542,1/2/2016,2.23,Brazil,0,20,0,514,1/2/2016,20,"4,542",2015,203657
0,1/2/2016,0,Belize,0,20,0,0,1/2/2016,20,0,2015,348
0,1/2/2016,0,Virgin Islands (UK),,20,,0,1/2/2016,20,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,20,,0,1/2/2016,20,0,2015,33
0,1/2/2016,0,Curaçao,0,20,0,0,1/2/2016,20,0,2015,150
0,1/2/2016,0,Mexico,0,20,0,0,1/2/2016,20,0,2015,125236
0,1/2/2016,0,Aruba,0,20,0,0,1/2/2016,20,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,20,0,0,1/2/2016,20,0,2015,
0,1/2/2016,0,Nicaragua,0,20,0,0,1/2/2016,20,0,2015,6257
21,1/2/2016,0.53,Panama,0,20,0,21,1/2/2016,20,21,2015,3988
0,1/2/2016,0,Paraguay,0,20,0,0,1/2/2016,20,0,2015,7033
0,1/2/2016,0,Peru,0,20,0,0,1/2/2016,20,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,20,0,0,1/2/2016,20,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,20,0,0,1/2/2016,20,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,20,,0,1/2/2016,20,0,2015,52
0,1/2/2016,0,Anguilla,0,20,0,0,1/2/2016,20,0,2015,16
0,1/2/2016,0,Saint Lucia,0,20,0,0,1/2/2016,20,0,2015,164
0,1/2/2016,0,Saint Martin,0,20,0,0,1/2/2016,20,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,20,0,0,1/2/2016,20,0,2015,103
71,1/2/2016,12.96,Suriname,0,20,0,11,1/2/2016,20,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,20,0,0,1/2/2016,20,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,20,,0,1/2/2016,20,0,2015,50
0,1/2/2016,0,United States of America,0,20,,0,1/2/2016,20,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,20,0,0,1/2/2016,20,0,2015,104
0,1/2/2016,0,Venezuela,0,20,0,0,1/2/2016,20,0,2015,31293
,12/29/2018,,Barbados,,20,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,20,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,21,0,0,1/2/2016,21,0,2015,11025
0,1/2/2016,0,Argentina,0,21,0,0,1/2/2016,21,0,2015,42155
0,1/2/2016,0,Cuba,0,21,0,0,1/2/2016,21,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,21,0,0,1/2/2016,21,976,2015,6426
0,1/2/2016,0,Jamaica,0,21,0,0,1/2/2016,21,0,2015,2813
0,1/2/2016,0,Martinique,0,21,0,0,1/2/2016,21,0,2015,406
0,1/2/2016,0,Guyana,0,21,0,0,1/2/2016,21,0,2015,808
0,1/2/2016,0,Haiti,0,21,0,0,1/2/2016,21,0,2015,10604
0,1/2/2016,0,Honduras,0,21,0,0,1/2/2016,21,0,2015,8424
0,1/2/2016,0,French Guiana,0,21,0,0,1/2/2016,21,0,2015,262
0,1/2/2016,0,Grenada,0,21,0,0,1/2/2016,21,0,2015,111
0,1/2/2016,0,Guadeloupe,0,21,0,0,1/2/2016,21,0,2015,470
0,1/2/2016,0,Dominica,0,21,0,0,1/2/2016,21,0,2015,74
0,1/2/2016,0,Dominican Republic,0,21,0,0,1/2/2016,21,0,2015,10652
0,1/2/2016,0,Ecuador,0,21,0,0,1/2/2016,21,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,21,0,183,1/2/2016,21,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,21,0,0,1/2/2016,21,0,2015,5002
0,1/2/2016,0,Canada,0,21,0,,1/2/2016,21,0,2015,0
5652,1/2/2016,2.78,Brazil,0,21,0,657,1/2/2016,21,"5,652",2015,203657
0,1/2/2016,0,Belize,0,21,0,0,1/2/2016,21,0,2015,348
0,1/2/2016,0,Virgin Islands (UK),,21,,0,1/2/2016,21,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,21,,0,1/2/2016,21,0,2015,33
0,1/2/2016,0,Curaçao,0,21,0,0,1/2/2016,21,0,2015,150
0,1/2/2016,0,Mexico,0,21,0,0,1/2/2016,21,0,2015,125236
0,1/2/2016,0,Aruba,0,21,0,0,1/2/2016,21,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,21,0,0,1/2/2016,21,0,2015,
0,1/2/2016,0,Nicaragua,0,21,0,0,1/2/2016,21,0,2015,6257
21,1/2/2016,0.53,Panama,0,21,0,21,1/2/2016,21,21,2015,3988
0,1/2/2016,0,Paraguay,0,21,0,0,1/2/2016,21,0,2015,7033
0,1/2/2016,0,Peru,0,21,0,0,1/2/2016,21,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,21,0,0,1/2/2016,21,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,21,0,0,1/2/2016,21,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,21,,0,1/2/2016,21,0,2015,52
0,1/2/2016,0,Anguilla,0,21,0,0,1/2/2016,21,0,2015,16
0,1/2/2016,0,Saint Lucia,0,21,0,0,1/2/2016,21,0,2015,164
0,1/2/2016,0,Saint Martin,0,21,0,0,1/2/2016,21,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,21,0,0,1/2/2016,21,0,2015,103
71,1/2/2016,12.96,Suriname,0,21,0,11,1/2/2016,21,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,21,0,0,1/2/2016,21,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,21,,0,1/2/2016,21,0,2015,50
0,1/2/2016,0,United States of America,0,21,,0,1/2/2016,21,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,21,0,0,1/2/2016,21,0,2015,104
0,1/2/2016,0,Venezuela,0,21,0,0,1/2/2016,21,0,2015,31293
,12/29/2018,,Barbados,,21,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,21,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,22,0,0,1/2/2016,22,0,2015,11025
6896,1/2/2016,3.39,Brazil,0,22,0,831,1/2/2016,22,"6,896",2015,203657
0,1/2/2016,0,Argentina,0,22,0,0,1/2/2016,22,0,2015,42155
0,1/2/2016,0,Cuba,0,22,0,0,1/2/2016,22,0,2015,11249
976,1/2/2016,15.19,El Salvador,0,22,0,0,1/2/2016,22,976,2015,6426
0,1/2/2016,0,Jamaica,0,22,0,0,1/2/2016,22,0,2015,2813
0,1/2/2016,0,Guyana,0,22,0,0,1/2/2016,22,0,2015,808
0,1/2/2016,0,Haiti,0,22,0,0,1/2/2016,22,0,2015,10604
0,1/2/2016,0,Martinique,0,22,0,0,1/2/2016,22,0,2015,406
0,1/2/2016,0,Honduras,0,22,0,0,1/2/2016,22,0,2015,8424
0,1/2/2016,0,French Guiana,0,22,0,0,1/2/2016,22,0,2015,262
0,1/2/2016,0,Grenada,0,22,0,0,1/2/2016,22,0,2015,111
0,1/2/2016,0,Guadeloupe,0,22,0,0,1/2/2016,22,0,2015,470
0,1/2/2016,0,Dominica,0,22,0,0,1/2/2016,22,0,2015,74
0,1/2/2016,0,Dominican Republic,0,22,0,0,1/2/2016,22,0,2015,10652
0,1/2/2016,0,Ecuador,0,22,0,0,1/2/2016,22,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,22,0,183,1/2/2016,22,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,22,0,0,1/2/2016,22,0,2015,5002
0,1/2/2016,0,Canada,0,22,0,,1/2/2016,22,0,2015,0
0,1/2/2016,0,Belize,0,22,0,0,1/2/2016,22,0,2015,348
0,1/2/2016,0,Virgin Islands (UK),,22,,0,1/2/2016,22,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,22,,0,1/2/2016,22,0,2015,33
0,1/2/2016,0,Curaçao,0,22,0,0,1/2/2016,22,0,2015,150
0,1/2/2016,0,Mexico,0,22,0,0,1/2/2016,22,0,2015,125236
0,1/2/2016,0,Aruba,0,22,0,0,1/2/2016,22,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,22,0,0,1/2/2016,22,0,2015,
0,1/2/2016,0,Nicaragua,0,22,0,0,1/2/2016,22,0,2015,6257
21,1/2/2016,0.53,Panama,0,22,0,21,1/2/2016,22,21,2015,3988
0,1/2/2016,0,Paraguay,0,22,0,0,1/2/2016,22,0,2015,7033
0,1/2/2016,0,Peru,0,22,0,0,1/2/2016,22,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,22,0,0,1/2/2016,22,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,22,0,0,1/2/2016,22,0,2015,9
